1,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
BRKPA3,BRK AMBIENTAL PARTICIPACOES S/A (*),23/08/2029,"DI + 2,93%",2.7766,2.6343,2.6631,0.0345,2.6286,2.6978,1036.256846,100.8965,867.12,0.45,
BRMLA0,BR MALLS PARTICIPAÇÕES S/A (*) (**),14/11/2027,"DI + 1,3%",1.0222,0.5242,0.7468,0.1868,0.56,0.9337,1069.88065,101.1368,520.73,,
BRMLA1,BR MALLS PARTICIPAÇÕES S/A (*),20/08/2031,"DI + 0,63%",0.8101,0.4501,0.6327,0.0524,0.5803,0.6852,1021.675987,99.9844,1092.35,0.35,
BRMLB1,BR MALLS PARTICIPAÇÕES S/A (*),20/08/2034,"DI + 0,95%",1.0428,0.8092,0.9415,0.0496,0.8919,0.9912,1022.904475,100.0404,1325.47,,
BSA312,"B3 S/A - BRASIL, BOLSA, BALCÃO (*) (**)",05/05/2025,"DI + 1,05%",--,--,0.6224,0.1465,0.4759,0.769,10033.202952,100.1988,118,,
BSA317,"B3 S/A - BRASIL, BOLSA, BALCÃO (*)",11/10/2028,"DI + 1,05%",0.7618,0.4754,0.6299,0.0199,0.61,0.65,1020.281489,101.1729,705.92,,
BSA318,"B3 S/A - BRASIL, BOLSA, BALCÃO (*)",28/05/2029,"DI + 0,62%",0.65,0.4833,0.5678,0.0033,0.5645,0.5712,1051.413934,100.1433,695.66,0.35,
BTCL11,BRAZIL TOWER CESSAO DE INFRA-ESTRUTURAS S.A. (*) (**),30/12/2028,"DI + 4,5%",3.6,3.1,3.35,0,3.35,3.35,1044.198766,102.7485,619.84,,
BTEL12,BRASIL TELECOM COMUNICACAO MULTIMIDIA S.A. (*) (**),15/06/2025,"DI + 3,5%",3.6524,3.1684,3.4244,0.0193,3.4051,3.4437,1056.773763,100.0405,139.81,,
BVPL11,BORRACHAS VIPAL S.A. (*),16/09/2028,"DI + 4,5%",3.3045,2.9,3.0996,0.0427,3.057,3.1424,983.013086,102.1856,405.91,,
CAEC11,COMPANHIA DE AGUA E ESGOTO DO CEARA - CAGECE (*) (**),15/03/2026,"DI + 2,1%",1.6142,1.2,1.3926,0.0597,1.3329,1.4524,768.157039,100.5569,201.42,,
CAEC22,COMPANHIA DE AGUA E ESGOTO DO CEARA - CAGECE (*),15/06/2029,"DI + 2,2%",2,1.6,1.8395,0.106,1.7335,1.9455,1054.170604,101.0343,734.61,,
CAEC32,COMPANHIA DE AGUA E ESGOTO DO CEARA - CAGECE (*),15/06/2031,"DI + 2,5%",2.2,1.8,2.0479,0.2109,1.837,2.2589,1062.537204,101.732,981.37,,
CAML19,CAMIL ALIMENTOS S/A,30/09/2025,"DI + 2,7%",0.8646,0.3025,0.6167,0.2091,0.4076,0.8259,516.088039,101.7618,214.78,,
CAMLA1,CAMIL ALIMENTOS S/A,30/10/2028,"DI + 1,55%",--,--,1.0511,0.0427,1.0084,1.094,1016.850011,101.4031,713.66,,
CAMLB1,CAMIL ALIMENTOS S/A,30/10/2028,"DI + 1,55%",1.3392,0.9837,1.1663,0.0194,1.147,1.1858,1013.574979,101.0765,713.34,,
CASN12,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN (*) (**),14/09/2026,"DI + 5,75%",1.6135,0.6187,1.082,0.255,0.827,1.3371,5615.178332,103.808,210.28,,
CASN13,COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN (*),16/11/2028,"DI + 5,5%",3.3751,1.6621,2.5681,0.3798,2.1883,2.9481,1068.156458,105.7713,505.46,,
CBAN22,CONCESSIONÁRIA ROTA DAS BANDEIRAS S/A (*) (**),15/07/2027,DI + 2%,0.9237,0.6173,0.779,0.0524,0.7266,0.8316,1058.276974,101.5898,331.14,,
CBRDA8,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO (*) (**),10/05/2026,"DI + 1,7%",5.1631,4.6476,4.799,0.1805,4.6186,4.9796,1033.231137,97.3905,220.95,,
CBRDB8,COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO (*),10/05/2028,"DI + 1,95%",4.999,4.0434,4.4969,0.2115,4.2854,4.7085,1002.612581,94.3867,586.53,,
CCROA7,CCR S/A (*),12/07/2029,"DI + 0,75%",0.8101,0.5904,0.7308,0.0357,0.6951,0.7665,1036.125373,100.0548,724,0.35,
CDAR11,UNIDAS LOCADORA S.A. (*) (**),27/09/2027,DI + 2%,2.2876,1.8864,2.0259,0.29,1.736,2.316,1013.49649,99.9481,515.14,,
CEAB11,C E A MODAS S.A.,20/05/2025,"DI + 2,15%",0.7485,0.2201,0.5693,0.203,0.3663,0.7724,534.13658,100.7559,121.71,,
CEAB12,C E A MODAS S.A.,13/11/2025,"DI + 2,1%",1.6373,1.35,1.4914,0.0908,1.4005,1.5823,1068.393864,100.5521,232.1,,
CEAB13,C E A MODAS S.A. (*),15/07/2027,"DI + 1,8%",1.8661,1.6,1.7273,0.0443,1.683,1.7716,1034.941189,100.1593,561.37,,
CEAB22,C E A MODAS S.A.,13/05/2028,"DI + 2,4%",--,--,1.7662,0.0352,1.7309,1.8015,1074.856276,101.0108,409.17,,
CEEBA3,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*) (**),15/10/2026,"DI + 1,34%",0.6,0.2,0.4112,0.032,0.3792,0.4434,1024.021343,101.6141,438.44,,
CEEBA6,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*) (**),15/08/2028,"DI + 1,95%",1.5301,1.2631,1.389,0.016,1.3731,1.4051,1045.666807,101.6317,740.14,,
CEEBA7,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/11/2028,"DI + 1,18%",0.8491,0.5768,0.7147,0.0226,0.692,0.7374,1071.630481,101.4068,764.85,,
CEEBA8,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),10/06/2029,"DI + 0,95%",0.85,0.4058,0.6255,0.0121,0.6133,0.6377,1057.542274,101.0958,854,,
CEEBB3,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),15/10/2028,"DI + 1,49%",0.95,0.3291,0.6564,0.0492,0.6073,0.7057,1031.342438,102.3304,705.03,,
CEEBB8,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA (*),10/06/2031,"DI + 1,1%",0.9,0.4,0.6525,0.0113,0.6412,0.6638,1065.957925,101.8379,1037.2,,
CEED11,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*) (**),15/08/2026,"DI + 1,45%",0.9529,0.8,0.8726,0.0309,0.8416,0.9036,517.234687,100.6611,291.1,,
CEED14,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),11/12/2029,"DI + 1,65%",1.0587,0.8668,0.9781,0.0413,0.9368,1.0195,1071.95803,102.0419,769.84,,
CEED16,COMPANHIA ESTADUAL DE DISTRIBUICAO DE ENERGIA ELETRICA - CEEE D (*),05/08/2030,"DI + 1,05%",1.0442,0.7855,0.9101,0.0582,0.852,0.9684,1033.493166,100.4861,882.61,,
CELG12,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*) (**),20/01/2026,"DI + 1,5%",1.2,1,1.1,0,1.1,1.1,148.421938,100.4361,277.73,,
CELP16,CENTRAIS ELETRICAS DO PARA S.A - CELPA (*) (**),15/05/2028,"DI + 1,4%",0.9493,0.7,0.8282,0.0432,0.785,0.8715,1.070167,101.1594,514.67,,
CEMTE2,ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.(*) (**),10/06/2029,"DI + 1,05%",0.7002,0.3418,0.5195,0.018,0.5015,0.5376,1063.751921,101.4715,700.5,,
CEPEA1,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/10/2026,"DI + 1,39%",1.0256,0.6968,0.9138,0.0939,0.8199,1.0077,1016.068399,100.8216,438.08,,
CEPEA3,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/11/2028,"DI + 1,18%",1.0242,0.8,0.9158,0.0968,0.819,1.0128,1065.165988,100.7951,763.92,,
CEPEA4,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),18/03/2029,"DI + 1,18%",0.9828,0.6561,0.7956,0.0334,0.7622,0.8292,1029.269549,101.2806,843.34,,
CEPEB1,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*) (**),15/10/2028,"DI + 1,54%",1.1612,0.8002,1.0293,0.0974,0.9319,1.1269,1022.165005,101.4164,703.64,,
CEPEB2,COMPANHIA ENERGÉTICA DE PERNAMBUCO - CELPE (*),15/04/2029,"DI + 1,68%",--,--,1.4575,0.0335,1.424,1.4911,1014.825329,100.6788,778.68,,
CERO19,CENTRAIS ELETRICAS DE RONDONIA S/A CERON,15/04/2029,"DI + 0,85%",0.85,0.4251,0.6926,0.151,0.5416,0.8436,1012.840026,100.5375,865.15,,
CESE22,CELSE - CENTRAIS ELETRICAS DE SERGIPE S.A. (*) (**),15/09/2028,"DI + 2,5%",1.0512,0.8,0.9101,0.0718,0.8383,0.9819,1050.828721,103.1095,496.06,,
CGASA0,COMPANHIA DE GAS DE SÃO PAULO - COMGAS (*),15/03/2029,"DI + 0,8%",--,--,0.8012,0.0077,0.7935,0.809,1016.530586,99.996,845.48,,
CGBP13,CONTOUR GLOBAL DO BRASIL PARTICIPACOES S.A (*) (**),15/10/2029,DI + 2%,1.7483,1.3,1.5201,0.0124,1.5078,1.5326,813.161131,101.1602,617.57,,
CGEE11,COMPANHIA ESTADUAL DE GERACAO DE ENERGIA ELETRICA - CEEE-G (*) (**),06/12/2024,"DI + 2,35%",2.5618,1.9282,2.2085,0.0615,2.147,2.27,1055.216823,100.0104,19,,
CGOS14,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/10/2029,"DI + 1,65%",1.05,0.5497,0.8077,0.0544,0.7533,0.8622,1.034118,102.5949,777.98,,
CGOS15,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),20/03/2030,"DI + 1,05%",1.0164,0.6117,0.7997,0.1188,0.681,0.9186,1023.600743,100.8297,840.28,,
CGOS17,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),05/08/2030,DI + 1%,1.0823,0.7926,0.9538,0.0501,0.9037,1.004,1030.013388,100.1604,882.9,,
CGOS18,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A. (*),15/09/2030,DI + 1%,1.1,0.7351,0.9411,0.0337,0.9074,0.9749,1011.890299,100.2119,914.43,0.35,
CHSF14,COMPANHIA HIDRO ELETRICA DO SAO FRANCISCO - CHESF (*),15/09/2031,"DI + 0,85%",--,0.7835,0.93,0.0678,0.8622,0.998,1006.368842,99.6346,1162.81,0.35,
CIEL16,CIELO S/A,20/09/2025,"DI + 1,2%",0.4781,0.3,0.3915,0.0223,0.3692,0.414,1022.179141,100.6695,209.65,0.35,
CIME12,CIMED INDUSTRIA S.A (*) (**),25/05/2027,"DI + 1,8%",1.6,1.1,1.35,0,1.35,1.35,1062.198609,100.5824,330.69,,
CLCD14,CELESC DISTRIBUIÇÃO S/A (*) (**),15/04/2026,"DI + 2,6%",1.1951,0.4887,0.8307,0.5159,0.3148,1.3468,427.158135,101.1738,169.46,,
CLCD16,CELESC DISTRIBUIÇÃO S/A (*),15/11/2028,"DI + 1,65%",1.0801,0.6782,0.8332,0.0763,0.7569,0.9096,1079.712792,101.9371,600.51,,
CLCD17,CELESC DISTRIBUIÇÃO S/A (*),15/07/2031,"DI + 0,95%",--,0.5562,0.7901,0.0374,0.7527,0.8277,1038.065781,100.6526,1034.93,,
CLII12,CORREDOR LOGISTICA E INFRAESTRUTURA S.A (*),10/10/2031,"DI + 3,5%",2.0245,1.5935,1.7838,0.0146,1.7692,1.7985,1048.41706,105.8361,863.26,0.5,
CMGD18,CEMIG DISTRIBUIÇÃO S/A (*) (**),15/06/2027,"DI + 1,35%",1,0.1,0.5629,0.0251,0.5378,0.5882,1065.014094,101.6894,542.06,,
CMGD19,CEMIG DISTRIBUIÇÃO S/A (*) (**),15/05/2026,"DI + 2,05%",1.55,1.2851,1.4149,0.0265,1.3885,1.4415,1067.217922,100.5613,226.15,,
CMGDA0,CEMIG DISTRIBUIÇÃO S/A (*),15/02/2029,"DI + 0,8%",0.7444,0.45,0.603,0.0682,0.5348,0.6713,1032.0962,100.584,750.48,,
CMGDA1,CEMIG DISTRIBUIÇÃO S/A (*),15/09/2031,"DI + 0,55%",0.7,0.4778,0.6275,0.0608,0.5667,0.6884,1008.915461,99.6604,1112.12,,
CMPH14,CM HOSPITALAR S.A.,05/11/2028,"DI + 1,7%",--,--,14.7067,5.3912,9.3155,20.0979,783.972991,78.3239,493.44,,
CMTR19,CEMIG GERAÇÃO E TRANSMISSÃO S/A (*),15/12/2027,"DI + 1,33%",0.6671,0.3801,0.5337,0.0403,0.4934,0.5741,1061.93815,101.4039,446.1,,
COCE19,COMPANHIA ENERGÉTICA DO CEARÁ - COELCE (*),10/01/2026,"DI + 1,48%",1.1693,0.87,1.0197,0.0257,0.994,1.0455,1044.976124,100.4913,271.67,,
COGNA2,COGNA EDUCACAO S.A (*),15/05/2027,"DI + 1,35%",1.35,0.9489,1.1589,0.0188,1.1401,1.1777,1058.486971,100.3925,523.23,,
COGNB2,COGNA EDUCACAO S.A (*),15/05/2029,"DI + 1,6%",1.6201,1.2346,1.4293,0.0434,1.3858,1.4728,1060.893769,100.5048,755.02,,
COMR13,COMERC PARTICIPACOES S.A. (*) (**),10/05/2026,"DI + 3,2%",2.2501,1.85,2.0501,0.0003,2.0497,2.0505,1084.423495,101.4585,325.89,,
COMR16,COMERC PARTICIPACOES S.A. (*),15/04/2027,"DI + 2,2%",1.7168,1.3458,1.5713,0.0849,1.4864,1.6563,1080.467741,101.2441,505.31,0.5,
CPFPA4,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),25/05/2029,"DI + 1,47%",0.921,0.7131,0.7956,0.0253,0.7703,0.821,1075.962374,102.0394,764.6,,
CPFPA6,COMPANHIA PIRATININGA DE FORÇA E LUZ (*),05/06/2028,"DI + 0,57%",--,--,0.6067,0.012,0.5947,0.6188,898.765848,99.9434,391.05,,
CPGT17,COPEL GERAÇÃO E TRANSMISSÃO S/A (*) (**),15/10/2026,"DI + 1,38%",0.9342,0.736,0.8293,0.0379,0.7914,0.8673,1015.046715,100.7209,332.5,,
CPGT18,COPEL GERAÇÃO E TRANSMISSÃO S/A (*),15/01/2030,"DI + 1,4%",1,0.4376,0.7037,0.0082,0.6955,0.7121,1063.048348,102.3942,867.51,,
CPLD16,COPEL DISTRIBUICAO S/A (*) (**),15/06/2026,"DI + 1,75%",1.7401,1.2956,1.5164,0.0114,1.505,1.5279,1051.376057,100.2257,247.26,,
